i_idx	j_idx	xij
167	157	0.3333333333333333
167	344	0.25
167	729	0.2
167	1096	0.2
167	442	0.5333333333333333
167	8	0.5
167	1	0.45
167	262	0.25
167	1134	0.5
167	80	1.0
167	1148	0.2
167	241	0.2
167	88	0.6666666666666666
167	646	0.25
167	1403	0.2
167	20	0.2
167	125	0.5833333333333333
167	575	0.5
167	2	0.5
167	1213	0.3333333333333333
167	1449	0.2
167	798	0.5
167	1208	1.0
167	1457	0.3333333333333333
167	550	0.25
167	479	0.4
167	343	0.2
167	478	0.25
167	1458	0.5
167	582	1.0
167	1456	0.3333333333333333
167	106	0.3333333333333333
167	592	0.5
167	465	1.0
167	761	0.2
120	215	0.2
120	518	0.25
120	702	0.3333333333333333
120	978	0.5
120	167	11.0
120	0	11.266666666666666
120	213	2.0
120	121	0.3333333333333333
120	69	0.25
120	531	0.2
120	11	0.25
120	1503	6.683333333333334
120	1001	0.5
120	3	2.7
120	84	0.2
120	85	0.25
120	16	1.0
120	718	0.5
120	538	1.0
120	719	0.2
120	545	0.2
120	724	0.25
120	95	0.5
120	21	1.0
120	7	1.0
120	1017	0.5
120	725	0.25
120	224	0.2
120	34	0.8333333333333333
120	546	0.3333333333333333
120	208	0.5
120	157	0.5
120	344	0.3333333333333333
120	729	0.25
120	27	0.2
120	442	0.5
120	8	0.8666666666666667
120	761	0.45
120	262	0.2
120	4	0.25
120	1134	0.3333333333333333
120	80	0.5
120	1	0.3333333333333333
120	1148	0.25
120	688	0.25
120	433	0.5
120	452	1.0
120	2	2.2
120	47	0.5
120	185	0.3333333333333333
120	5	0.25
120	1172	0.2
120	43	0.3333333333333333
120	908	1.0
120	41	0.5
120	1234	0.3333333333333333
120	155	0.25
120	88	0.75
120	646	0.3333333333333333
120	1403	0.25
120	49	0.4
120	125	0.45
120	575	0.3333333333333333
120	1213	0.5
120	1449	0.25
120	798	0.3333333333333333
120	1208	0.5
120	1457	0.5
120	550	0.3333333333333333
120	479	0.5
120	478	0.2
120	1458	0.3333333333333333
120	582	0.5
120	1456	0.5
120	10	0.2
120	480	0.2
120	383	0.5
120	109	1.0
120	520	0.5
120	617	0.25
120	106	0.25
120	592	0.3333333333333333
120	465	0.5
121	978	0.2
121	167	0.25
121	120	0.3333333333333333
121	0	4.533333333333334
121	213	2.25
121	69	3.25
121	88	0.3333333333333333
121	3	0.25
121	520	0.2
121	274	0.45
121	8	1.25
121	67	0.3333333333333333
121	74	0.5
121	1503	13.98333333333333
121	1	2.2
121	77	0.5
121	1003	0.3333333333333333
121	119	0.25
121	424	0.2
121	12	0.8333333333333333
121	902	1.0
121	157	0.5
121	2	3.333333333333333
121	13	0.25
121	59	0.2
121	1293	0.25
121	144	0.5
121	1294	2.0
121	16	1.25
121	5	1.0333333333333332
121	121	0.4
121	21	1.5
121	64	0.3333333333333333
121	48	0.7833333333333333
121	192	0.45
121	218	0.2
121	632	0.25
121	27	0.3333333333333333
121	325	0.5
121	1365	2.0
121	103	0.5
121	373	0.25
121	469	0.2
121	255	0.2
121	176	0.25
121	596	0.3333333333333333
121	581	0.5
121	265	0.25
121	203	0.2
121	140	0.2
121	384	0.25
121	101	0.3333333333333333
121	7	0.45
121	824	0.2
121	198	0.3333333333333333
121	402	1.0
121	439	0.5
121	1287	0.3333333333333333
121	34	0.5833333333333333
121	305	0.2
121	116	0.25
121	1343	0.3333333333333333
121	298	1.0
121	54	0.5
121	143	0.25
121	110	0.25
121	251	0.3333333333333333
121	370	0.5
121	1261	0.5
121	4	0.6666666666666666
121	1422	0.5
121	46	1.0
121	375	0.5
121	498	0.25
121	860	0.2
121	43	0.3333333333333333
121	31	0.5
121	99	0.5
121	26	0.3333333333333333
121	29	0.25
121	129	1.0
121	9	0.2
121	441	0.2
121	141	0.5
121	1219	0.5
121	499	0.3333333333333333
121	107	0.25
520	121	0.2
520	69	0.25
520	0	0.5333333333333333
520	88	0.5
520	3	2.0
520	1503	5.433333333333334
520	265	0.3333333333333333
520	965	0.5
520	2	1.0
520	27	0.5
520	26	0.3333333333333333
520	869	0.25
520	619	0.2
520	34	0.2
520	383	0.25
520	109	0.3333333333333333
520	120	0.5
520	617	0.5
520	8	0.3333333333333333
520	1465	0.25
520	875	0.2
520	91	0.3333333333333333
520	873	0.5
520	4	1.0
520	49	1.0
520	452	0.5
520	1	0.3333333333333333
413	265	0.45
413	1503	3.333333333333333
413	3	3.5
413	119	1.0
413	0	1.0333333333333332
413	92	0.3333333333333333
413	398	0.25
413	4	0.2
413	253	0.2
413	19	0.25
413	1	1.3333333333333333
413	174	0.5
413	5	2.0
413	13	0.3333333333333333
413	156	0.25
413	771	0.5333333333333333
413	15	0.25
413	1127	0.5
413	170	1.0
413	353	0.5
413	408	0.3333333333333333
413	168	0.25
413	242	0.7
413	846	0.2
413	98	0.3333333333333333
413	1381	0.5
413	16	1.0
413	1377	0.3333333333333333
413	20	0.25
413	125	0.2
413	479	0.2
413	10	0.25
413	1243	0.3333333333333333
413	75	0.2
92	1503	13.333333333333334
92	3	0.95
92	413	0.3333333333333333
92	119	0.5
92	0	19.03333333333333
92	398	3.5
92	4	1.5333333333333332
92	5	0.9166666666666665
92	1	3.533333333333333
92	8	0.5333333333333333
92	524	0.25
92	525	0.3333333333333333
92	526	0.5
92	239	0.2
92	146	0.2
92	24	0.6666666666666666
92	68	1.0
92	42	0.8333333333333333
92	93	0.4
92	22	0.25
92	199	2.0
92	104	0.5
92	20	0.3333333333333333
92	535	0.25
92	14	0.25
92	511	1.3333333333333333
92	554	0.25
92	45	0.2
92	219	0.2
92	669	0.25
92	1062	0.25
92	193	0.65
92	246	0.5
92	401	0.3333333333333333
92	255	0.5
92	322	0.75
92	1187	0.2
92	457	0.25
92	69	2.0
92	36	1.0
92	64	0.6666666666666666
92	461	0.25
92	233	0.2
92	369	0.2
92	32	0.25
92	81	0.3333333333333333
92	171	0.5
92	1292	0.3333333333333333
92	117	1.2
92	59	0.2
92	140	0.25
92	676	0.3333333333333333
92	1026	0.5
92	2	1.0833333333333333
92	576	0.25
92	1251	0.2
92	195	0.2
92	35	0.7
92	240	0.3333333333333333
92	339	0.5
92	44	0.25
92	62	0.2
92	1239	0.2
92	625	0.25
92	1334	1.0
92	1335	1.0
92	709	0.5
92	6	0.3333333333333333
92	1190	0.2
92	16	0.6666666666666666
92	13	2.0
92	464	0.25
92	38	0.2
92	621	0.25
92	842	0.3333333333333333
92	755	0.5
92	1342	0.3333333333333333
92	197	0.25
92	194	0.2
92	743	0.3333333333333333
92	393	0.2
92	1382	0.3333333333333333
92	30	0.5
92	593	0.5
92	82	0.2
92	453	0.25
92	1344	0.2
92	123	0.2
92	151	0.5
92	435	0.3333333333333333
92	11	0.25
92	177	0.2
979	1503	0.65
979	10	0.25
979	33	0.3333333333333333
979	61	0.5
979	0	1.5
979	2	2.0
979	704	1.0
979	16	0.3333333333333333
979	980	0.25
979	276	0.2
979	18	0.3333333333333333
979	1336	1.0
979	176	0.3333333333333333
979	787	0.25
979	282	0.2
704	33	0.2
704	61	0.25
704	0	0.5833333333333333
704	979	1.0
704	2	2.2
704	16	1.0
704	980	0.5
704	276	0.3333333333333333
704	12	0.25
704	13	0.45
704	18	0.2
704	1336	0.3333333333333333
704	176	1.0
704	787	0.5
704	282	0.3333333333333333
704	1503	0.2
704	212	0.2
704	156	0.25
704	454	0.3333333333333333
704	6	0.5
704	663	1.0
704	91	1.0
704	8	0.5
704	67	0.3333333333333333
704	667	0.25
980	0	0.7333333333333334
980	979	0.25
980	2	0.3333333333333333
980	704	0.5
980	16	2.0
980	276	1.0
980	12	0.5
980	13	0.3333333333333333
980	118	0.25
980	3	0.2
980	89	0.25
980	216	0.3333333333333333
980	23	0.5
980	1045	1.0
980	359	0.5
980	54	0.25
980	80	0.2
276	979	0.2
276	2	0.5833333333333333
276	704	0.3333333333333333
276	16	0.5
276	980	1.0
276	12	1.0
276	13	0.5
276	118	0.5833333333333333
276	0	1.8499999999999999
276	336	0.2
276	44	0.2
276	430	0.25
276	17	0.3333333333333333
276	367	0.5
276	1503	3.816666666666667
276	618	1.0
276	312	0.5
276	267	0.25
276	255	0.2
276	30	0.25
276	75	0.5
276	584	1.0
276	33	3.0
276	67	1.0
276	95	0.5
276	3	0.3333333333333333
276	338	0.5
276	101	0.2
276	115	0.25
276	307	0.3333333333333333
276	515	0.5
276	175	1.0
276	1250	0.5
276	98	0.3333333333333333
276	8	0.7
276	6	0.3333333333333333
276	1	0.5
276	583	2.0
276	371	2.0
276	330	1.0
276	113	0.2
276	15	0.2
276	22	0.25
276	878	0.3333333333333333
276	91	0.25
276	1084	0.2
336	276	0.2
336	12	0.5833333333333333
336	13	0.3333333333333333
336	118	1.0
336	0	4.25
336	414	1.0
336	72	0.5
336	56	0.3333333333333333
336	3	1.25
336	981	0.2
336	8	0.2
336	1503	2.283333333333333
336	18	0.5
336	38	2.5
336	1	1.8333333333333333
336	1037	0.8333333333333333
336	1038	0.5833333333333333
336	123	0.2
336	433	0.2
336	559	0.25
336	10	1.2
336	2	0.25
336	736	0.2
336	22	0.5
336	6	1.0
336	43	0.5
336	1112	0.2
336	40	0.25
336	58	0.5
336	807	0.25
336	4	0.5333333333333333
336	1372	0.2
336	24	0.25
336	1373	0.3333333333333333
336	1307	0.5
336	29	1.0
336	352	0.5
336	1374	0.2
414	12	0.2
414	13	0.25
414	118	0.3333333333333333
414	0	2.4833333333333334
414	336	1.0
414	72	2.0
414	56	0.8333333333333333
414	3	0.5833333333333333
414	981	0.25
414	1503	2.3166666666666664
414	39	0.25
414	421	0.3333333333333333
414	2	0.5
414	491	1.0
414	5	0.5
414	548	0.2
414	286	0.25
414	1	0.5333333333333333
414	352	0.5
414	4	1.0
414	219	0.5
414	18	0.2
414	351	0.3333333333333333
414	750	0.5
414	497	1.0
414	563	0.5
414	6	0.3333333333333333
414	1152	0.25
414	55	0.2
414	96	0.2
414	27	0.25
414	579	0.5
414	28	1.0
414	1475	1.0
414	33	0.5
414	534	0.25
981	336	0.2
981	414	0.25
981	72	0.3333333333333333
981	56	0.75
981	3	1.3333333333333333
981	1503	3.25
981	245	0.5
981	982	0.3333333333333333
981	19	0.25
981	188	0.2
981	219	0.2
981	1	0.5
981	55	0.5
981	0	0.3333333333333333
981	6	0.2
245	72	0.2
245	56	0.5833333333333333
245	3	0.6666666666666666
245	981	0.5
245	1503	10.916666666666668
245	982	2.0
245	19	1.0
245	188	0.3333333333333333
245	415	0.7
245	432	0.25
245	944	0.3333333333333333
245	2	0.8333333333333333
245	1	1.3333333333333333
245	558	0.25
245	37	0.2
245	1065	0.25
245	17	1.0
245	154	0.5
245	1099	0.25
245	7	0.5333333333333333
245	288	0.25
245	6	0.3333333333333333
245	341	0.5
245	275	2.0
245	765	0.3333333333333333
245	242	0.25
245	5	0.2
245	180	0.2
245	47	0.5
245	512	1.0
245	0	1.2
245	80	0.25
245	13	1.0
245	779	0.5
245	189	0.3333333333333333
245	246	0.2
245	9	0.2
245	244	0.3333333333333333
245	605	1.0
245	393	1.0
245	35	0.5
245	1382	0.3333333333333333
245	30	0.25
245	1157	0.2
245	1346	0.25
245	52	0.3333333333333333
245	45	0.25
245	140	0.2
982	56	0.2
982	3	0.25
982	981	0.3333333333333333
982	1503	1.7833333333333332
982	245	2.0
982	19	2.0
982	188	0.5
982	415	0.25
982	168	0.2
982	432	0.2
982	944	0.25
982	2	0.3333333333333333
982	1	0.5
982	558	0.3333333333333333
188	981	0.2
188	1503	15.000000000000004
188	245	0.3333333333333333
188	982	0.5
188	19	1.5
188	415	0.5
188	168	0.3333333333333333
188	6	0.75
188	337	0.2
188	0	0.75
188	712	0.3333333333333333
188	1040	1.0
188	306	0.5
188	14	0.25
188	333	0.2
188	637	0.2
188	70	0.25
188	186	0.3333333333333333
188	31	1.0
188	501	1.0
188	1445	0.5
188	354	0.3333333333333333
188	866	0.25
188	1245	0.2
188	2	0.3333333333333333
188	691	0.5
188	831	1.0
188	474	0.3333333333333333
188	374	0.25
188	35	0.2
188	909	0.25
188	90	1.0
188	234	0.5
188	196	0.3333333333333333
188	29	0.5833333333333333
188	453	0.2
188	8	0.5
188	459	0.3333333333333333
188	1427	1.0
188	48	0.25
188	21	0.2
188	3	0.2
188	396	0.25
188	1024	0.3333333333333333
188	9	2.0
188	1460	2.0
188	1461	2.0
188	1462	0.2
188	1	0.2
188	1146	0.25
188	52	0.5
188	45	0.3333333333333333
188	409	0.2
188	940	0.2
188	211	0.3333333333333333
188	1153	1.0
188	1478	0.2
188	63	0.3333333333333333
188	618	0.5
188	4	0.25
188	146	0.2
415	245	0.7
415	982	0.25
415	19	0.3333333333333333
415	188	0.5
415	1503	6.316666666666667
415	168	1.0
415	6	0.75
415	337	0.3333333333333333
415	0	0.25
415	521	0.2
415	985	0.4
415	708	0.5
415	986	0.6666666666666666
415	2	1.0
415	8	2.0
415	207	0.5
415	18	0.2
415	524	1.0
415	525	0.5
415	526	0.3333333333333333
415	1117	0.2
415	7	0.25
415	1	0.5833333333333333
415	1118	0.5
415	321	1.2
415	1119	0.5
415	173	0.25
415	126	0.25
415	1157	0.3333333333333333
415	1346	0.5
415	275	0.3333333333333333
415	52	0.2
168	982	0.2
168	19	0.25
168	188	0.3333333333333333
168	1503	9.8
168	415	1.0
168	6	1.0
168	337	0.5
168	0	2.283333333333333
168	521	0.25
168	7	0.5333333333333333
168	1	1.45
168	65	0.8333333333333333
168	246	1.0
168	707	3.0
168	984	1.0
168	51	0.25
168	5	0.6000000000000001
168	454	0.25
168	165	0.5
168	73	0.3333333333333333
168	381	0.25
168	590	0.2
168	15	0.25
168	13	0.6666666666666666
168	417	1.5
168	419	3.0
168	1168	2.0
168	443	0.5
168	2	0.3333333333333333
168	69	0.2
168	50	0.2
168	334	0.25
168	193	0.5
168	102	0.2
168	177	0.2
168	327	0.3333333333333333
168	554	0.5
168	45	1.0
168	72	0.3333333333333333
168	533	0.25
168	10	0.2
168	59	0.3333333333333333
168	502	1.0
168	30	0.5
168	26	0.3333333333333333
168	146	0.25
168	34	0.2
168	517	0.2
168	192	0.25
168	43	0.3333333333333333
168	183	0.3333333333333333
168	36	0.25
168	1088	0.2
168	743	0.3333333333333333
168	242	2.0
168	55	0.3333333333333333
168	585	0.2
168	413	0.25
168	170	0.3333333333333333
168	353	0.5
168	408	1.0
168	118	0.3333333333333333
168	1145	0.5
168	665	1.0
168	132	0.5
168	4	0.3333333333333333
168	795	0.2
337	188	0.2
337	1503	5.8500000000000005
337	415	0.3333333333333333
337	168	0.5
337	6	5.0
337	0	1.2
337	521	0.5
337	5	0.2
337	2	1.2
337	541	0.25
337	409	0.5
337	1012	0.5
337	11	0.5333333333333333
337	558	0.2
337	984	0.5
337	26	1.0
337	7	1.2
337	8	0.25
337	530	1.0
337	1	0.5
337	749	0.3333333333333333
337	4	0.5833333333333333
337	1058	0.2
337	3	0.25
337	580	0.5
337	16	1.0
337	264	0.5
337	1089	0.25
337	330	0.2
337	52	0.25
337	45	0.3333333333333333
337	284	0.5
337	1479	0.5
337	470	0.3333333333333333
337	190	0.25
521	415	0.2
521	168	0.25
521	6	0.8333333333333333
521	337	0.5
521	0	3.0
521	1503	3.4333333333333336
521	5	0.3333333333333333
521	517	0.25
521	3	0.25
521	1128	0.3333333333333333
521	1129	0.5
521	584	1.0
521	402	0.25
521	440	0.2
521	23	0.2
521	160	0.25
521	16	0.3333333333333333
521	101	1.0
521	1205	0.3333333333333333
521	528	0.25
521	22	0.2
521	7	0.25
521	8	0.3333333333333333
521	536	0.5
521	11	1.0
521	1354	1.0
521	19	0.5
521	52	0.3333333333333333
521	14	0.25
521	856	0.2
522	26	0.2
522	13	0.25
522	212	0.3333333333333333
522	156	0.5
522	326	2.0
522	705	3.0
522	7	0.7
522	108	0.3333333333333333
522	65	0.25
522	983	0.2
522	86	0.2
522	449	0.25
522	122	0.3333333333333333
522	105	1.5
522	1120	1.0
522	5	1.0
522	100	0.8333333333333333
522	23	0.5833333333333333
522	770	0.2
522	27	0.2
522	0	0.45
522	15	0.5833333333333333
522	1202	1.0
522	1503	1.0
522	160	0.25
522	16	0.2
522	41	0.3333333333333333
522	142	0.3333333333333333
522	263	0.25
705	13	0.2
705	212	0.25
705	156	0.3333333333333333
705	326	1.0
705	522	3.0
705	7	1.25
705	108	0.5
705	65	0.3333333333333333
705	983	0.25
705	948	0.2
705	449	0.2
705	122	0.25
705	105	0.6666666666666666
705	1120	0.5
705	5	2.0
705	100	0.5
705	23	0.3333333333333333
705	770	0.25
705	0	0.2
705	15	0.2
705	41	0.25
705	142	0.5
705	263	0.3333333333333333
705	1503	0.2
983	522	0.2
983	705	0.25
983	7	0.6666666666666666
983	108	0.5
983	65	2.0
983	948	1.0
983	3	1.5
983	338	0.8333333333333333
983	16	0.25
983	701	0.2
983	142	0.2
983	263	0.25
983	1503	0.8333333333333333
983	1192	0.25
983	36	0.2
338	108	0.2
338	65	0.5833333333333333
338	983	0.8333333333333333
338	948	0.5
338	3	4.0
338	16	1.0
338	701	0.5
338	1503	7.3999999999999995
338	7	0.4
338	276	0.5
338	33	0.3333333333333333
338	67	0.25
338	0	1.7
338	1192	0.5
338	36	0.3333333333333333
338	64	0.5
338	1415	0.2
338	299	0.2
338	27	0.3333333333333333
338	95	1.0
338	41	1.0
338	1436	0.5
338	6	0.25
338	45	0.2
338	409	0.3333333333333333
338	222	0.3333333333333333
338	21	0.45
338	2	0.2
338	13	0.3333333333333333
338	878	0.5
338	24	1.0
338	671	0.5
338	634	0.3333333333333333
338	1142	0.2
157	16	0.2
157	701	0.25
157	1503	12.133333333333333
157	0	7.3500000000000005
157	13	2.25
157	204	0.3333333333333333
157	59	0.5333333333333333
157	1019	0.2
157	719	0.25
157	6	0.9166666666666665
157	66	5.0
157	998	0.3333333333333333
157	149	0.25
157	30	0.2
157	12	0.75
157	902	0.3333333333333333
157	121	0.5
157	2	4.0
157	60	0.5833333333333333
157	57	0.45
157	546	0.2
157	208	0.25
157	167	0.3333333333333333
157	120	0.5
157	344	1.0
157	729	1.0
157	27	0.3333333333333333
157	523	0.2
157	3	0.5333333333333333
157	14	1.0
157	1047	1.0
157	201	0.5
157	77	0.3333333333333333
157	561	0.2
157	85	0.45
157	349	0.8333333333333333
157	343	0.5
157	39	0.25
157	297	0.3333333333333333
157	793	1.0
157	162	0.65
157	107	0.5
157	796	0.6666666666666666
157	797	1.0
157	5	0.5333333333333333
157	84	0.2
157	365	0.3333333333333333
157	9	0.5
157	7	0.2
157	802	0.3333333333333333
157	49	1.25
157	52	0.3333333333333333
157	335	0.2
157	837	0.3333333333333333
157	451	0.2
277	6	0.95
277	1503	5.6000000000000005
277	34	1.0
277	7	4.5
277	3	1.25
277	4	0.2
277	1	0.25
277	105	0.3333333333333333
277	19	1.0
277	345	1.0
277	30	1.0
277	0	0.5833333333333333
277	85	0.2
277	798	0.5
277	225	0.3333333333333333
277	269	0.25
277	88	0.2
277	296	0.3333333333333333
277	1091	1.0
277	465	1.0
277	1399	0.3333333333333333
277	20	0.25
277	636	0.2
277	12	0.2
277	1407	0.6666666666666666
277	1408	2.0
277	1409	1.0
277	1410	0.6666666666666666
277	1411	0.5
277	162	0.4
277	411	0.2
277	15	0.5333333333333333
277	22	0.5
277	123	0.3333333333333333
277	546	1.0
277	479	1.0
277	49	0.5
277	308	0.2
189	3	0.4
189	1503	8.783333333333331
189	51	0.5
189	0	9.9
189	50	0.5
189	12	0.3333333333333333
189	416	0.25
189	68	0.45
189	10	0.8999999999999999
189	33	0.3333333333333333
189	190	0.5
189	165	0.3333333333333333
189	992	0.25
189	1064	0.3333333333333333
189	1065	0.5
189	13	2.5
189	1066	0.5
189	251	0.5333333333333333
189	551	0.2
189	192	0.5833333333333333
189	43	0.3333333333333333
189	756	0.5
189	24	1.3333333333333333
189	671	0.5
189	574	0.25
189	86	0.2
189	1134	0.25
189	252	0.3333333333333333
189	46	0.7
189	245	0.3333333333333333
189	779	1.0
189	246	0.5
189	401	0.3333333333333333
189	255	0.25
189	116	0.3333333333333333
189	290	0.5
189	265	0.5
189	16	0.2
189	447	0.25
189	14	0.3333333333333333
189	101	0.5
189	1	1.0
189	174	0.5
189	366	0.25
189	810	0.2
189	27	0.5
189	94	1.0
189	1459	0.5
189	126	0.3333333333333333
189	1480	0.25
189	751	0.3333333333333333
189	34	0.5
189	108	1.0
189	621	0.5
189	842	0.3333333333333333
189	1482	0.25
189	714	0.2
416	0	4.65
416	189	0.25
416	1503	3.8000000000000007
416	50	0.5
416	12	2.0
416	218	0.5
416	675	0.3333333333333333
416	202	0.2
416	21	0.25
416	29	0.3333333333333333
416	15	0.5
416	3	1.0
416	1023	0.5
416	2	1.3333333333333333
416	494	0.25
416	7	0.2
416	5	0.25
416	443	0.3333333333333333
416	99	0.5
416	1106	0.5
416	1107	0.3333333333333333
416	265	0.2
416	16	0.25
416	223	0.3333333333333333
416	235	0.5
416	460	0.5
416	104	0.2
416	566	0.25
416	8	0.3333333333333333
416	832	0.5
416	388	1.0
416	27	0.25
218	1503	7.433333333333334
218	50	0.25
218	12	0.3333333333333333
218	416	0.5
218	0	7.183333333333334
218	675	1.0
218	5	1.5
218	319	0.2
218	119	0.45
218	1061	0.3333333333333333
218	133	0.5
218	759	1.0
218	4	0.3333333333333333
218	2	0.5333333333333333
218	1049	0.2
218	1	0.25
218	916	0.3333333333333333
218	114	0.5
218	8	1.3333333333333333
218	48	0.2
218	6	0.2
218	349	0.25
218	98	0.3333333333333333
218	42	1.0
218	142	0.3333333333333333
218	799	0.25
218	283	0.25
218	46	0.3333333333333333
218	234	0.5
218	104	1.0
218	617	0.5
218	67	0.25
218	74	0.2
218	197	0.25
218	1320	0.5
218	1321	1.0
218	186	1.0
218	351	0.5
218	240	0.25
218	1322	0.2
218	103	0.2
218	1303	0.3333333333333333
218	632	2.0
218	27	0.5
218	325	0.3333333333333333
218	1365	0.25
218	121	0.2
218	135	0.25
218	58	0.5
218	302	1.0
218	187	0.5
218	138	0.3333333333333333
218	1274	0.2
218	830	0.5
218	87	0.3333333333333333
218	606	0.2
706	675	0.2
706	0	0.7
706	1503	2.5
706	5	0.5
706	319	1.0
706	3	1.0
706	18	0.25
706	118	0.2
706	1	0.25
706	75	0.5
706	17	1.0
706	49	0.5
706	15	0.3333333333333333
706	22	0.25
706	2	1.2
706	610	0.2
706	898	0.3333333333333333
706	229	0.5
706	11	1.0
706	1445	0.5
706	104	0.3333333333333333
706	40	0.25
706	1353	0.2
339	1503	3.466666666666667
339	18	0.25
339	0	3.25
339	165	0.5
339	691	1.0
339	119	1.0
339	7	0.5
339	1	0.3333333333333333
339	65	0.25
339	246	0.2
339	48	0.5
339	441	1.0
339	115	1.0
339	229	0.5
339	93	0.3333333333333333
339	470	0.2
339	61	0.25
339	15	0.5
339	240	4.0
339	674	0.5
339	6	0.3333333333333333
339	172	0.25
339	961	0.2
339	613	0.2
339	16	0.25
339	195	0.3333333333333333
339	35	0.5
339	92	0.5
339	4	0.75
339	28	0.2
339	1010	0.3333333333333333
339	1363	1.0
339	73	0.3333333333333333
339	631	0.2
339	9	0.2
339	636	0.5
339	12	1.0
339	309	0.3333333333333333
339	161	0.25
339	1478	0.2
246	339	0.2
246	119	0.25
246	7	1.7833333333333332
246	1	1.0333333333333332
246	65	1.0
246	707	2.0
246	168	1.0
246	984	0.3333333333333333
246	1503	3.4
246	184	0.25
246	59	0.3333333333333333
246	732	0.5
246	3	4.0
246	0	3.166666666666667
246	5	0.9166666666666665
246	733	0.25
246	17	0.2
246	1114	0.2
246	174	0.5
246	26	1.0
246	142	0.5
246	263	0.3333333333333333
246	770	0.2
246	245	0.2
246	13	0.45
246	779	0.3333333333333333
246	189	0.5
246	401	1.0
246	255	0.5
246	92	0.5
246	15	1.2
246	76	1.0
246	454	0.5
246	165	0.25
246	73	0.2
246	1296	0.75
246	6	1.0
246	29	0.2
246	10	0.2
246	33	0.25
246	61	0.3333333333333333
246	170	1.0
246	11	0.5
246	517	0.3333333333333333
246	192	0.25
246	43	0.2
246	144	0.2
246	82	0.3333333333333333
246	16	1.0
707	119	0.2
707	7	0.75
707	1	0.3333333333333333
707	65	1.5
707	246	2.0
707	168	3.0
707	984	0.5
707	1503	1.9166666666666665
707	51	0.2
707	76	0.2
707	5	0.25
707	454	0.3333333333333333
707	165	0.3333333333333333
707	73	0.25
707	381	0.2
707	11	0.2
707	517	0.25
707	192	0.3333333333333333
707	43	0.5
707	183	0.25
707	36	0.2
984	1	0.45
984	65	0.25
984	246	0.3333333333333333
984	707	0.5
984	168	1.0
984	1503	3.45
984	51	0.3333333333333333
984	0	0.25
984	523	0.2
984	19	0.2
984	558	0.3333333333333333
984	6	1.0
984	337	0.5
984	26	0.3333333333333333
523	984	0.2
523	1503	3.033333333333333
523	51	0.5
523	0	4.2
523	708	1.0
523	3	1.0
523	1	0.3333333333333333
523	72	0.25
523	56	0.2
523	528	0.2
523	27	1.0
523	709	1.0
523	93	0.5
523	34	0.25
523	142	0.2
523	207	0.2
523	18	0.5
523	210	1.0
523	94	0.3333333333333333
523	23	0.25
523	157	0.2
523	344	0.25
523	729	0.3333333333333333
523	59	1.0
523	14	0.3333333333333333
708	1503	1.3166666666666667
708	51	0.3333333333333333
708	0	0.7
708	523	1.0
708	3	1.0
708	1	0.5
708	72	0.3333333333333333
708	56	0.25
708	2	1.2
708	7	0.2
708	420	0.25
708	113	1.0
708	985	2.0
708	986	2.0
708	8	0.6666666666666666
708	415	0.5
708	138	0.25
708	524	0.2
524	1	1.2
524	72	0.25
524	56	0.3333333333333333
524	2	1.0833333333333333
524	8	1.7
524	525	4.0
524	526	1.0
524	0	0.8333333333333333
524	92	0.25
524	1503	0.95
524	708	0.2
524	986	0.25
524	415	1.0
524	6	0.3333333333333333
524	7	0.2
524	681	0.25
524	713	0.3333333333333333
524	4	0.5
524	1005	0.5
524	36	0.3333333333333333
524	62	0.25
524	31	0.2
524	74	0.2
524	58	0.3333333333333333
524	187	1.0
524	567	0.3333333333333333
524	9	0.25
524	129	0.2
525	72	0.2
525	56	0.25
525	2	0.7833333333333332
525	8	0.8333333333333333
525	524	4.0
525	526	2.0
525	0	1.2333333333333332
525	92	0.3333333333333333
525	1503	1.7833333333333332
525	986	0.2
525	415	0.5
525	6	0.5
525	7	0.25
525	681	0.2
525	713	0.25
525	4	0.3333333333333333
525	1	0.5
525	1005	1.0
525	36	0.5
525	62	0.3333333333333333
525	31	0.25
525	58	0.25
525	187	0.5
525	567	0.5
525	9	0.3333333333333333
525	129	0.25
525	21	0.2
526	56	0.4
526	2	0.7833333333333333
526	8	0.5833333333333333
526	524	1.0
526	525	2.0
